order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name
2309,2214,86,03-07-2023,634.31,Sri Curry House Chinese
2310,1091,68,11-10-2023,502.72,Taste of Biryani Andhra
2311,2534,463,03-12-2023,1441.73,Hotel Delights Chinese
2312,1094,11,15-10-2023,380.04,Taste of Kitchen Family Restaurant
2313,1297,72,27-03-2023,908.97,Sri Foods Chinese
2314,822,44,13-09-2023,1155.33,Classic Dhaba Pure Veg
2315,134,446,07-07-2023,566.8,Annapurna Cafe Andhra
2316,2046,76,14-04-2023,1296.35,Amma Kitchen Punjabi
2317,721,158,03-02-2023,1314.75,Hotel Biryani Pure Veg
2318,352,446,11-08-2023,395.04,Annapurna Cafe Andhra
2319,721,21,01-09-2023,1321.38,Grand Biryani Family Restaurant
2320,1823,392,27-09-2023,214.71,Classic Tiffins Chinese
2321,16,415,27-03-2023,1052.53,Ruchi Dhaba Pure Veg
2322,182,376,01-01-2023,866.93,Amma Cafe Non-Veg
2323,2286,171,13-08-2023,862.34,Ruchi Mess Non-Veg
2324,1925,166,15-08-2023,652.17,Classic Cafe Andhra
2325,1463,270,10-05-2023,271.29,Taste of Biryani North Indian
2326,1179,143,08-10-2023,1086.99,Classic Cafe Punjabi
2327,1681,42,08-09-2023,1041.22,Udupi Mess North Indian
2328,1751,325,14-10-2023,1032.08,Sri Cafe North Indian
2329,1143,96,08-01-2023,964.17,Annapurna Biryani Non-Veg
2330,2934,410,13-06-2023,1289.49,Darbar Mess Pure Veg
2331,175,254,31-05-2023,1152.77,Ruchi Dhaba Chinese
2332,675,337,07-01-2023,977.73,Annapurna Tiffins Chinese
2333,2311,311,22-07-2023,1414.53,New Delights Family Restaurant
2334,2155,104,03-03-2023,564.72,Grand Dhaba South Indian
2335,2611,462,08-04-2023,1382.84,Grand Curry House Family Restaurant
2336,575,140,31-03-2023,1267.07,Royal Tiffins Punjabi
2337,311,293,12-10-2023,273.37,Royal Eatery South Indian
2338,1230,463,05-03-2023,210.51,Hotel Delights Chinese
2339,1892,117,22-07-2023,605.54,Darbar Eatery North Indian
2340,2709,224,17-06-2023,1319.65,Darbar Kitchen Non-Veg
2341,1841,195,15-11-2023,1137.01,Taste of Delights Multicuisine
2342,757,128,05-01-2023,457.34,Swagath Kitchen South Indian
2343,1878,80,12-12-2023,103.86,Spice Mess Chinese
2344,2337,437,03-02-2023,419.85,Swagath Tiffins Chinese
2345,556,127,28-05-2023,757.6,Hotel Eatery Family Restaurant
2346,2546,340,09-10-2023,445.2,Ruchi Tiffins Punjabi
2347,2185,10,02-11-2023,319.3,Darbar Restaurant Andhra
2348,2607,207,26-10-2023,1417.43,Grand Cafe Andhra
2349,1493,138,09-02-2023,1406.43,Classic Mess Punjabi
2350,1845,350,06-07-2023,907.15,Classic Curry House South Indian
2351,1081,105,16-08-2023,432.38,Amma Curry House South Indian
2352,1733,186,16-09-2023,1328.32,Darbar Restaurant North Indian
2353,2493,470,29-07-2023,1022.05,Darbar Foods Multicuisine
2354,1559,274,02-01-2023,597.16,Amma Mess Andhra
2355,797,49,17-12-2023,453.84,Amma Curry House Punjabi
2356,360,452,11-06-2023,423.64,Classic Delights Multicuisine
2357,94,412,27-03-2023,604.51,Darbar Cafe Pure Veg
2358,2146,96,13-06-2023,635.98,Annapurna Biryani Non-Veg
2359,2318,79,31-05-2023,403.82,Amma Restaurant Family Restaurant
2360,1739,92,21-05-2023,653.77,Amma Delights Pure Veg
2361,2756,54,31-03-2023,569,Ruchi Tiffins Multicuisine
2362,583,455,05-09-2023,761.19,Ruchi Dhaba Pure Veg
2363,2415,223,10-12-2023,597.52,Amma Eatery Punjabi
2364,404,31,13-02-2023,875.03,Udupi Delights North Indian
2365,451,194,30-12-2023,893.26,New Dhaba Family Restaurant
2366,2986,18,16-06-2023,866.27,Annapurna Kitchen Family Restaurant
2367,226,73,22-06-2023,652.79,Spice Mess Andhra
2368,2501,153,22-07-2023,277.69,Annapurna Mess Andhra
2369,1528,273,16-10-2023,941.62,Swagath Delights Andhra
2370,2982,499,03-07-2023,798.57,Annapurna Tiffins South Indian
2371,1849,183,18-12-2023,1141.96,Taste of Biryani Non-Veg
2372,1688,245,11-07-2023,168.24,Classic Biryani North Indian
2373,858,136,26-10-2023,1319.38,Hotel Cafe South Indian
2374,505,357,01-11-2023,1011.28,Grand Mess Punjabi
2375,865,495,26-04-2023,1179.35,Ruchi Curry House North Indian
2376,2012,180,09-12-2023,1039.11,Grand Restaurant Punjabi
2377,2640,97,22-02-2023,319.4,Annapurna Delights Andhra
2378,97,50,20-08-2023,895.49,Taste of Cafe Punjabi
2379,349,164,08-02-2023,596.73,Udupi Mess Family Restaurant
2380,2578,335,07-06-2023,771.55,New Biryani Family Restaurant
2381,1010,106,27-11-2023,1309.29,Spice Foods Non-Veg
2382,1084,473,26-11-2023,1160.77,Sri Restaurant Andhra
2383,2955,117,10-11-2023,885.43,Darbar Eatery North Indian
2384,243,334,06-07-2023,512.92,Darbar Tiffins Family Restaurant
2385,2024,301,20-01-2023,1063.17,Classic Tiffins North Indian
2386,794,281,30-10-2023,444.01,Swagath Cafe Non-Veg
2387,2660,442,20-12-2023,815,Sai Eatery Andhra
2388,2507,331,07-02-2023,1134.7,Spice Biryani Non-Veg
2389,2185,23,15-06-2023,1481.83,Amma Mess Punjabi
2390,656,314,30-10-2023,583.08,New Eatery Punjabi
2391,973,20,09-09-2023,1239.68,Hotel Cafe Punjabi
2392,2091,433,24-09-2023,1147.26,Sai Mess Multicuisine
2393,2004,279,21-11-2023,815.78,Sri Tiffins Andhra
2394,1051,196,13-02-2023,521.15,Hotel Curry House Chinese
2395,841,148,24-05-2023,837.59,Swagath Restaurant North Indian
2396,1312,192,01-10-2023,392.18,Darbar Restaurant Punjabi
2397,1634,234,02-05-2023,583.88,Swagath Kitchen North Indian
2398,385,344,01-04-2023,1129.27,Annapurna Kitchen North Indian
2399,1906,475,20-03-2023,322.76,Ruchi Kitchen Punjabi
2400,423,380,07-04-2023,1125.53,Classic Kitchen Family Restaurant
2401,2383,166,02-12-2023,262.92,Classic Cafe Andhra
2402,1040,214,19-04-2023,304.18,Amma Foods North Indian
2403,1405,324,28-05-2023,1493.38,Grand Delights Multicuisine
2404,2187,316,14-05-2023,871.82,Darbar Tiffins Andhra
2405,1605,283,13-05-2023,1358.27,Grand Kitchen Punjabi
2406,2949,198,15-05-2023,932.23,Annapurna Tiffins North Indian
2407,100,494,31-08-2023,332.59,Hotel Restaurant North Indian
2408,366,189,14-03-2023,804.67,Hotel Curry House Non-Veg
2409,1966,153,17-02-2023,163.2,Annapurna Mess Andhra
2410,1016,107,16-08-2023,1422.51,Spice Kitchen Punjabi
2411,2779,340,25-06-2023,501.59,Ruchi Tiffins Punjabi
2412,91,166,07-08-2023,1436.35,Classic Cafe Andhra
2413,374,356,16-02-2023,314.28,Hotel Foods Multicuisine
2414,261,408,11-03-2023,761.65,Darbar Eatery Family Restaurant
2415,163,239,27-10-2023,1201.91,Sai Curry House North Indian
2416,957,376,26-12-2023,226.53,Amma Cafe Non-Veg
2417,835,41,03-02-2023,1442.2,Classic Delights Pure Veg
2418,1432,384,21-11-2023,302.14,Annapurna Biryani Andhra
2419,280,138,07-11-2023,1099.14,Classic Mess Punjabi
2420,1723,250,12-02-2023,554.26,Sai Foods Non-Veg
2421,73,3,15-10-2023,709.9,Darbar Eatery Andhra
2422,1348,326,20-04-2023,1459.91,Classic Mess Punjabi
2423,2165,463,04-12-2023,1421.62,Hotel Delights Chinese
2424,2832,66,15-10-2023,535.35,Swagath Dhaba Punjabi
2425,1603,16,17-11-2023,1399.46,Sai Mess Andhra
2426,2576,283,01-01-2024,1334.13,Grand Kitchen Punjabi
2427,2944,294,30-08-2023,629.97,Hotel Dhaba Multicuisine
2428,1642,148,16-11-2023,101.83,Swagath Restaurant North Indian
2429,2088,422,14-08-2023,1459.87,Sai Curry House South Indian
2430,1955,28,14-04-2023,859.61,Swagath Delights Multicuisine
2431,2806,134,26-05-2023,1414.03,New Tiffins Non-Veg
2432,1725,61,25-02-2023,1228.34,Hotel Curry House North Indian
2433,721,302,26-05-2023,1071.83,Spice Curry House Andhra
2434,1515,58,02-04-2023,1427.51,Sai Biryani Multicuisine
2435,2826,140,07-06-2023,209.65,Royal Tiffins Punjabi
2436,883,133,29-11-2023,1325.29,Spice Foods Non-Veg
2437,2584,18,12-02-2023,1139.01,Annapurna Kitchen Family Restaurant
2438,174,279,13-10-2023,354.68,Sri Tiffins Andhra
2439,2801,332,30-04-2023,793.55,Classic Delights Family Restaurant
2440,2987,314,01-01-2024,1153.91,New Eatery Punjabi
2441,84,423,19-08-2023,224.37,Royal Tiffins Multicuisine
2442,2083,438,22-10-2023,155.18,Grand Biryani Pure Veg
2443,1811,175,17-07-2023,1203.63,Sai Biryani Non-Veg
2444,875,498,12-08-2023,130.79,Darbar Tiffins Non-Veg
2445,682,314,22-08-2023,274.27,New Eatery Punjabi
2446,211,396,16-02-2023,1362.12,Taste of Delights Non-Veg
2447,1881,25,12-02-2023,1472.6,Swagath Cafe Punjabi
2448,448,161,17-09-2023,943.86,Annapurna Biryani South Indian
2449,2966,380,01-12-2023,723.86,Classic Kitchen Family Restaurant
2450,2837,325,27-02-2023,818.11,Sri Cafe North Indian
2451,929,114,27-01-2023,146.03,Ruchi Mess Andhra
2452,2029,491,11-10-2023,343.52,Classic Tiffins Chinese
2453,1642,69,16-12-2023,1111.32,Classic Tiffins Punjabi
2454,1736,459,25-12-2023,1155.95,Sai Delights Non-Veg
2455,61,77,23-03-2023,921.93,Sri Mess Punjabi
2456,2674,259,08-03-2023,1343.95,Amma Curry House Family Restaurant
2457,1492,384,19-07-2023,1476.7,Annapurna Biryani Andhra
2458,553,236,23-08-2023,1451.11,Hotel Eatery Non-Veg
2459,1011,142,17-05-2023,1019.88,Ruchi Eatery Family Restaurant
2460,871,141,25-06-2023,243.04,Amma Kitchen South Indian
2461,2595,115,05-03-2023,808.72,Annapurna Eatery Non-Veg
2462,1428,252,18-11-2023,734.13,New Eatery South Indian
2463,62,212,03-05-2023,1426.28,Sai Delights North Indian
2464,905,406,19-01-2023,577.69,Spice Foods Non-Veg
2465,157,304,13-12-2023,518.31,Hotel Tiffins Andhra
2466,28,237,22-05-2023,417.83,Grand Restaurant South Indian
2467,1471,234,16-06-2023,971.53,Swagath Kitchen North Indian
2468,110,372,08-03-2023,311.28,Annapurna Foods North Indian
2469,1773,148,27-10-2023,1175.2,Swagath Restaurant North Indian
2470,1189,175,11-11-2023,546.91,Sai Biryani Non-Veg
2471,2452,205,29-01-2023,617.45,Sri Mess North Indian
2472,2095,44,22-01-2023,1454.01,Classic Dhaba Pure Veg
2473,1552,366,22-01-2023,434.72,Swagath Mess Chinese
2474,2971,343,21-08-2023,1485.26,Sai Cafe Andhra
2475,1126,116,01-11-2023,721.2,Grand Cafe Punjabi
2476,2841,384,28-02-2023,935.63,Annapurna Biryani Andhra
2477,2090,237,05-01-2023,1256.38,Grand Restaurant South Indian
2478,475,426,08-08-2023,659.55,Royal Foods Non-Veg
2479,1890,315,08-02-2023,1098.44,Swagath Curry House Chinese
2480,918,189,23-12-2023,1255.13,Hotel Curry House Non-Veg
2481,2958,152,24-07-2023,484.98,Hotel Curry House Punjabi
2482,2713,164,18-10-2023,194.81,Udupi Mess Family Restaurant
2483,2586,195,31-08-2023,293.01,Taste of Delights Multicuisine
2484,1747,95,05-02-2023,1080.12,Classic Biryani North Indian
2485,2651,375,16-03-2023,789.63,Hotel Delights Multicuisine
2486,269,340,17-02-2023,119.38,Ruchi Tiffins Punjabi
2487,2682,235,06-06-2023,501.25,Amma Delights Family Restaurant
2488,2748,77,29-11-2023,1428.85,Sri Mess Punjabi
2489,2241,183,20-02-2023,122.88,Taste of Biryani Non-Veg
2490,2186,100,24-12-2023,1255.71,Spice Delights Family Restaurant
2491,177,41,29-10-2023,1469.4,Classic Delights Pure Veg
2492,2209,255,09-02-2023,198.03,Hotel Tiffins Punjabi
2493,681,186,02-04-2023,342.56,Darbar Restaurant North Indian
2494,1607,151,14-07-2023,345.25,Annapurna Cafe Multicuisine
2495,1227,357,15-03-2023,854.86,Grand Mess Punjabi
2496,1116,19,23-11-2023,463.42,Classic Biryani Chinese
2497,1329,90,24-10-2023,233.82,Classic Biryani Pure Veg
2498,307,87,16-03-2023,311.98,Hotel Curry House Non-Veg
2499,424,198,08-07-2023,985.02,Annapurna Tiffins North Indian
2500,2025,309,27-09-2023,194.39,Ruchi Curry House Multicuisine
2501,8,359,17-09-2023,571.31,Sri Foods South Indian
2502,2633,32,27-05-2023,996.92,Udupi Eatery North Indian
2503,2046,359,17-03-2023,1405.61,Sri Foods South Indian
2504,2734,50,23-06-2023,229.35,Taste of Cafe Punjabi
2505,1863,305,19-06-2023,259.87,Udupi Delights Multicuisine
2506,2401,56,16-01-2023,1453.81,Sri Delights Pure Veg
2507,1550,291,11-06-2023,280.85,Annapurna Foods Non-Veg
2508,23,58,11-09-2023,374.93,Sai Biryani Multicuisine
2509,603,115,24-04-2023,1004.63,Annapurna Eatery Non-Veg
2510,778,257,14-04-2023,165.8,Sri Kitchen Family Restaurant
2511,517,237,17-03-2023,1230.53,Grand Restaurant South Indian
2512,2559,72,29-04-2023,261.59,Sri Foods Chinese
2513,2283,164,01-10-2023,905.48,Udupi Mess Family Restaurant
2514,2094,273,23-10-2023,147.04,Swagath Delights Andhra
2515,216,459,12-12-2023,1367.2,Sai Delights Non-Veg
2516,2313,300,03-03-2023,602.63,Ruchi Mess Punjabi
2517,591,258,05-01-2023,1171.19,Spice Curry House Chinese
2518,1372,212,28-09-2023,637.64,Sai Delights North Indian
2519,157,304,19-11-2023,1420.88,Hotel Tiffins Andhra
2520,2093,217,11-09-2023,1037.48,Royal Eatery Family Restaurant
2521,2438,384,03-03-2023,787.62,Annapurna Biryani Andhra
2522,2412,349,10-01-2023,702.65,Taste of Eatery Punjabi
2523,543,22,18-01-2023,441.03,Sri Biryani Non-Veg
2524,2446,137,31-10-2023,763.61,Swagath Delights Andhra
2525,2210,428,02-05-2023,676.48,Annapurna Foods Punjabi
2526,2154,26,16-12-2023,181.42,Spice Eatery Family Restaurant
2527,2935,198,23-07-2023,1471.67,Annapurna Tiffins North Indian
2528,2846,381,01-01-2023,1262.11,New Delights North Indian
2529,1727,340,31-03-2023,640.2,Ruchi Tiffins Punjabi
2530,1918,71,09-04-2023,776.67,New Dhaba Non-Veg
2531,1198,51,30-11-2023,991.92,Sri Eatery South Indian
2532,1795,122,10-02-2023,1451.49,Amma Eatery Non-Veg
2533,1002,250,20-05-2023,239.18,Sai Foods Non-Veg
2534,128,99,17-04-2023,1445.67,Sri Restaurant Family Restaurant
2535,2721,423,16-01-2023,626.41,Royal Tiffins Multicuisine
2536,793,395,17-06-2023,146.32,Royal Restaurant Punjabi
2537,830,69,30-12-2023,487.05,Classic Tiffins Punjabi
2538,84,26,05-07-2023,772.89,Spice Eatery Family Restaurant
2539,2972,168,10-04-2023,365.46,Ruchi Foods Family Restaurant
2540,1479,283,29-11-2023,305.59,Grand Kitchen Punjabi
2541,2012,282,26-11-2023,748.52,Hotel Curry House Chinese
2542,29,297,04-04-2023,992.99,Grand Tiffins Andhra
2543,1904,245,20-01-2023,619.81,Classic Biryani North Indian
2544,2017,165,19-04-2023,1014.82,Udupi Kitchen Chinese
2545,2048,350,10-11-2023,969.94,Classic Curry House South Indian
2546,2018,1,20-08-2023,128.37,Royal Kitchen Family Restaurant
2547,892,377,13-10-2023,931.68,Amma Kitchen Pure Veg
2548,2926,260,14-06-2023,354.62,Udupi Restaurant Family Restaurant
2549,717,387,24-02-2023,1407.07,New Tiffins Andhra
2550,562,210,14-01-2023,1059.55,Annapurna Restaurant South Indian
2551,491,282,21-12-2023,755.45,Hotel Curry House Chinese
2552,731,312,16-11-2023,1012.68,Udupi Curry House Chinese
2553,1500,480,29-07-2023,1348.89,Ruchi Curry House South Indian
2554,473,388,06-07-2023,439.1,Spice Cafe South Indian
2555,1517,29,28-08-2023,1263.59,Spice Kitchen Pure Veg
2556,2408,225,12-06-2023,1061.71,Darbar Tiffins Chinese
2557,2116,45,23-08-2023,150.37,Annapurna Restaurant Punjabi
2558,1234,333,24-07-2023,1291.4,Amma Mess Multicuisine
2559,86,274,22-07-2023,1355.07,Amma Mess Andhra
2560,1059,265,07-07-2023,107.88,Udupi Curry House Andhra
2561,414,413,12-03-2023,1080.16,Sai Curry House Punjabi
2562,1685,231,12-12-2023,1361.22,New Dhaba Punjabi
2563,805,63,25-12-2023,245.35,Ruchi Foods South Indian
2564,2183,123,09-09-2023,1130.32,Grand Restaurant Non-Veg
2565,78,395,16-01-2023,227.74,Royal Restaurant Punjabi
2566,225,436,01-01-2024,641.59,Swagath Tiffins Punjabi
2567,1128,335,23-08-2023,936.61,New Biryani Family Restaurant
2568,2713,200,22-11-2023,449.43,Annapurna Restaurant Pure Veg
2569,2370,215,23-01-2023,748.02,Spice Biryani Punjabi
2570,2401,112,15-08-2023,1141.94,Grand Cafe Punjabi
2571,250,384,24-12-2023,351.76,Annapurna Biryani Andhra
2572,2339,237,12-08-2023,1059.6,Grand Restaurant South Indian
2573,2515,2,22-12-2023,1254.55,Royal Delights South Indian
2574,2565,327,13-07-2023,448.26,Royal Tiffins Chinese
2575,2757,316,01-11-2023,890.37,Darbar Tiffins Andhra
2576,2783,270,31-01-2023,796.6,Taste of Biryani North Indian
2577,1386,50,07-05-2023,553.84,Taste of Cafe Punjabi
2578,2447,34,13-12-2023,966.18,Ruchi Dhaba Multicuisine
2579,2195,390,14-01-2023,820.22,Grand Restaurant Pure Veg
2580,1494,409,27-02-2023,562.23,Royal Kitchen Chinese
2581,2516,463,29-07-2023,1102.19,Hotel Delights Chinese
2582,343,274,21-05-2023,1277.96,Amma Mess Andhra
2583,2711,167,15-05-2023,988.29,Grand Tiffins Non-Veg
2584,2122,399,18-01-2023,1371.66,Swagath Cafe Multicuisine
2585,864,29,22-11-2023,183.19,Spice Kitchen Pure Veg
2586,1571,280,01-06-2023,288.82,Taste of Dhaba Andhra
2587,1325,256,29-11-2023,414.81,Sri Curry House Andhra
2588,2807,190,21-01-2023,387.81,Amma Restaurant Pure Veg
2589,2014,236,04-06-2023,1273.89,Hotel Eatery Non-Veg
2590,1192,245,03-05-2023,1441.47,Classic Biryani North Indian
2591,1916,10,13-12-2023,1014.76,Darbar Restaurant Andhra
2592,256,189,08-01-2023,601.84,Hotel Curry House Non-Veg
2593,515,225,07-09-2023,819.81,Darbar Tiffins Chinese
2594,1998,99,12-11-2023,1239.65,Sri Restaurant Family Restaurant
2595,1239,427,16-08-2023,705.22,Spice Kitchen Pure Veg
2596,1726,256,01-01-2023,1124.01,Sri Curry House Andhra
2597,1519,32,09-09-2023,142.75,Udupi Eatery North Indian
2598,1310,183,07-03-2023,533.05,Taste of Biryani Non-Veg
2599,1358,222,21-10-2023,1008.58,Grand Dhaba Chinese
2600,2585,212,17-09-2023,1417.29,Sai Delights North Indian
2601,2089,12,27-01-2023,182.66,Royal Foods Multicuisine
2602,250,493,28-06-2023,605.87,Darbar Restaurant Multicuisine
2603,182,79,10-09-2023,315.25,Amma Restaurant Family Restaurant
2604,1550,400,20-04-2023,645.39,Ruchi Tiffins Non-Veg
2605,391,16,26-02-2023,147.72,Sai Mess Andhra
2606,1947,231,07-08-2023,637.27,New Dhaba Punjabi
2607,1783,313,11-04-2023,1374.51,Spice Curry House South Indian
2608,2299,499,30-03-2023,1056.25,Annapurna Tiffins South Indian
2609,2022,310,29-12-2023,890.67,Spice Cafe Pure Veg
2610,2656,405,14-12-2023,1020.94,Royal Dhaba Punjabi
2611,998,319,17-07-2023,349.56,Darbar Eatery Family Restaurant
2612,1002,342,30-05-2023,634.69,Ruchi Cafe Chinese
2613,1578,161,20-10-2023,1026.04,Annapurna Biryani South Indian
2614,1953,247,17-09-2023,1230.49,Hotel Mess Punjabi
2615,1720,477,14-09-2023,1226.03,Swagath Biryani North Indian
2616,1974,324,24-03-2023,1359.28,Grand Delights Multicuisine
2617,2330,195,08-10-2023,1095,Taste of Delights Multicuisine
2618,103,139,29-05-2023,1494.69,Ruchi Cafe South Indian
2619,2765,126,03-08-2023,1027.75,Spice Tiffins North Indian
2620,2248,419,02-04-2023,855.69,Darbar Delights Andhra
2621,2619,362,07-12-2023,420.79,Grand Mess Multicuisine
2622,989,342,28-02-2023,1384.89,Ruchi Cafe Chinese
2623,2985,35,25-09-2023,1189.02,Royal Biryani North Indian
2624,2460,398,22-02-2023,297.89,Royal Tiffins Pure Veg
2625,2101,27,23-08-2023,634.39,Darbar Dhaba Pure Veg
2626,2476,223,14-09-2023,954.97,Amma Eatery Punjabi
2627,845,172,22-06-2023,418.67,Darbar Eatery Family Restaurant
2628,2720,253,12-06-2023,222.7,New Restaurant North Indian
2629,2643,346,01-06-2023,567.25,Amma Dhaba Non-Veg
2630,2931,479,14-06-2023,1286.93,Grand Mess Andhra
2631,963,40,12-06-2023,190.15,Royal Curry House Non-Veg
2632,2068,218,19-01-2023,375.48,Sai Foods Pure Veg
2633,1992,60,26-08-2023,1161.9,Grand Restaurant North Indian
2634,126,253,11-08-2023,242.3,New Restaurant North Indian
2635,1263,54,02-08-2023,1028,Ruchi Tiffins Multicuisine
2636,2533,403,29-01-2023,1488.14,Sai Delights Pure Veg
2637,1213,407,27-11-2023,207,Grand Cafe Chinese
2638,1422,418,02-12-2023,1230.27,Annapurna Foods Multicuisine
2639,636,279,03-05-2023,1083.26,Sri Tiffins Andhra
2640,663,492,20-03-2023,341.04,Swagath Kitchen North Indian
2641,812,321,24-12-2023,226.43,Sai Restaurant Non-Veg
2642,1881,97,08-06-2023,305.29,Annapurna Delights Andhra
2643,1170,260,29-07-2023,328.66,Udupi Restaurant Family Restaurant
2644,2638,437,09-12-2023,642.98,Swagath Tiffins Chinese
2645,2012,257,01-05-2023,378.85,Sri Kitchen Family Restaurant
2646,2728,481,16-07-2023,889.22,Sai Restaurant Non-Veg
2647,936,393,19-07-2023,1004.9,Classic Dhaba Andhra
2648,1519,196,28-07-2023,978.52,Hotel Curry House Chinese
2649,2099,315,08-09-2023,973.88,Swagath Curry House Chinese
2650,1675,193,06-05-2023,1435.04,Swagath Eatery Multicuisine
2651,607,157,24-04-2023,493.15,Sai Restaurant Family Restaurant
2652,721,358,18-11-2023,476.47,Udupi Cafe North Indian
2653,197,199,04-03-2023,972.51,Sri Eatery Chinese
2654,2615,32,20-01-2023,903.77,Udupi Eatery North Indian
2655,1426,59,13-07-2023,1488.91,Sai Biryani Non-Veg
2656,2316,431,30-01-2023,1498.52,Udupi Tiffins Punjabi
2657,2729,475,28-07-2023,1032.6,Ruchi Kitchen Punjabi
2658,2853,339,23-06-2023,1370.33,Annapurna Eatery South Indian
2659,2587,151,22-12-2023,295.16,Annapurna Cafe Multicuisine
2660,1144,371,06-05-2023,910.03,Sai Dhaba Family Restaurant
2661,752,375,24-02-2023,485.53,Hotel Delights Multicuisine
2662,2654,199,14-08-2023,692.73,Sri Eatery Chinese
2663,957,138,04-11-2023,1454.73,Classic Mess Punjabi
2664,2142,201,01-04-2023,1424.07,Spice Cafe Pure Veg
2665,407,226,27-04-2023,487.59,Darbar Curry House Andhra
2666,1549,125,10-01-2023,1328.78,Sai Foods Family Restaurant
2667,483,157,19-08-2023,357.12,Sai Restaurant Family Restaurant
2668,2921,382,17-08-2023,1474.95,Annapurna Mess Andhra
2669,456,173,24-07-2023,530.28,Darbar Delights South Indian
2670,60,29,16-10-2023,1197.83,Spice Kitchen Pure Veg
2671,1363,221,06-06-2023,1256.29,New Mess Non-Veg
2672,266,124,05-02-2023,1291.7,Spice Dhaba Andhra
2673,2616,287,13-02-2023,437.36,Amma Cafe South Indian
2674,1521,301,17-12-2023,387.4,Classic Tiffins North Indian
2675,1005,140,27-10-2023,276.1,Royal Tiffins Punjabi
2676,1232,152,11-09-2023,140.3,Hotel Curry House Punjabi
